gvkey,indfmt,consol,popsrc,fyr,datafmt,airafxpgq,airafxpgq_dc,airaskq,airaskq_dc,airasmq,airasmq_dc,airfcgq,airfcgq_dc,airfltq,airfltq_dc,airoeasmq,airoeasmq_dc,airplfq,airplfq_dc,airprasmq,airprasmq_dc,airprevq,airprevq_dc,airprrpmq,airprrpmq_dc,airrpcq,airrpcq_dc,airrpkq,airrpkq_dc,airrpmq,airrpmq_dc,airtfxq,airtfxq_dc,airtrasmq,airtrasmq_dc,gmexpq,gmexpq_dc,gmfbexpq,gmfbexpq_dc,gmfbrevq,gmfbrevq_dc,gmothexpq,gmothexpq_dc,gmothrevq,gmothrevq_dc,gmpromq,gmpromq_dc,gmrevq,gmrevq_dc,gmrmexpq,gmrmexpq_dc,gmrmrevq,gmrmrevq_dc,gmtotrevq,gmtotrevq_dc,hbbckavq,hbbckavq_dc,hbbckq,hbbckq_dc,hbbckuq,hbbckuq_dc,hbcsq,hbcsq_dc,hbdcavq,hbdcavq_dc,hbdcq,hbdcq_dc,hbdcuq,hbdcuq_dc,hbinvfhq,hbinvfhq_dc,hbinvludq,hbinvludq_dc,hbinvnoq,hbinvnoq_dc,hbinvtq,hbinvtq_dc,hbinvuoq,hbinvuoq_dc,hbloq,hbloq_dc,hbluoq,hbluoq_dc,hbnocavq,hbnocavq_dc,hbnocq,hbnocq_dc,hbnocuq,hbnocuq_dc,hfadmchgq,hfadmchgq_dc,hfadmq,hfadmq_dc,hfavgdayq,hfavgdayq_dc,hfbdq,hfbdq_dc,hfbedlq,hfbedlq_dc,hfbedq,hfbedq_dc,hfdayq,hfdayq_dc,hfeadchgq,hfeadchgq_dc,hfeadq,hfeadq_dc,hffacq,hffacq_dc,hfmcdq,hfmcdq_dc,hfmceq,hfmceq_dc,hfmgdq,hfmgdq_dc,hfocpyq,hfocpyq_dc,hfopsq,hfopsq_dc,hfopvq,hfopvq_dc,hfoq,hfoq_dc,hfreachgq,hfreachgq_dc,hfrevchgq,hfrevchgq_dc,hfsalq,hfsalq_dc,hfstayq,hfstayq_dc,hfsupq,hfsupq_dc,hfsurgq,hfsurgq_dc,lgadrq,lgadrq_dc,lgpropq,lgpropq_dc,lgrevparq,lgrevparq_dc,lgroomsq,lgroomsq_dc,lgrorq,lgrorq_dc,mcdmcpq,mcdmcpq_dc,mcetq,mcetq_dc,mcgetq,mcgetq_dc,mcgprtq,mcgprtq_dc,mchptq,mchptq_dc,mcmctq,mcmctq_dc,mcmdeq,mcmdeq_dc,mcmdrq,mcmdrq_dc,mcmpdrq,mcmpdrq_dc,mcmreq,mcmreq_dc,mcmrpdeq,mcmrpdeq_dc,mcmrrq,mcmrrq_dc,mcniiq,mcniiq_dc,mcomlrq,mcomlrq_dc,mcorq,mcorq_dc,mcpprdq,mcpprdq_dc,mctreq,mctreq_dc,mctrrq,mctrrq_dc,mmaspagq,mmaspagq_dc,mmaspauq,mmaspauq_dc,mmaspcuq,mmaspcuq_dc,mmaspniq,mmaspniq_dc,mmaspznq,mmaspznq_dc,mmccagq,mmccagq_dc,mmccauq,mmccauq_dc,mmcpdcuq,mmcpdcuq_dc,mmpagq,mmpagq_dc,mmpauq,mmpauq_dc,mmpcagq,mmpcagq_dc,mmpcauq,mmpcauq_dc,mmpcoalq,mmpcoalq_dc,mmpcuq,mmpcuq_dc,mmpfeq,mmpfeq_dc,mmpniq,mmpniq_dc,mmpscq,mmpscq_dc,mmpznq,mmpznq_dc,mmxpxq,mmxpxq_dc,ogaspnglq,ogaspnglq_dc,ogaspngq,ogaspngq_dc,ogaspoilq,ogaspoilq_dc,ogpngdq,ogpngdq_dc,ogpngldq,ogpngldq_dc,ogpnglq,ogpnglq_dc,ogpngq,ogpngq_dc,ogpoildq,ogpoildq_dc,ogpoilq,ogpoilq_dc,ogxdhq,ogxdhq_dc,ogxpxq,ogxpxq_dc,orcaptq,orcaptq_dc,orcapuq,orcapuq_dc,orfmq,orfmq_dc,orfsitesq,orfsitesq_dc,orfvolq,orfvolq_dc,ormmq,ormmq_dc,ormsaleq,ormsaleq_dc,orpsdq,orpsdq_dc,orpsgq,orpsgq_dc,orpsoq,orpsoq_dc,orpspq,orpspq_dc,orpstq,orpstq_dc,orpydq,orpydq_dc,orpygq,orpygq_dc,orpyoq,orpyoq_dc,orpypq,orpypq_dc,orpytq,orpytq_dc,orttq,orttq_dc,rtlcsq,rtlcsq_dc,rtlnscq,rtlnscq_dc,rtlnseq,rtlnseq_dc,rtlnsoq,rtlnsoq_dc,rtnssfq,rtnssfq_dc,rttsfq,rttsfq_dc,scbktoblq,scbktoblq_dc,scbookq,scbookq_dc,uada12,uada12_dc,uadaq,uadaq_dc,uadate12,uadate12_dc,uadateq,uadateq_dc,uafudc12,uafudc12_dc,uafudcb12,uafudcb12_dc,uafudcbq,uafudcbq_dc,uafudce12,uafudce12_dc,uafudceq,uafudceq_dc,uafudcq,uafudcq_dc,uconswipq,uconswipq_dc,ucshfd12,ucshfd12_dc,ucshpri12,ucshpri12_dc,ucstke12,ucstke12_dc,udcloq,udcloq_dc,udcopresq,udcopresq_dc,udcoprestq,udcoprestq_dc,udd1q,udd1q_dc,udp12,udp12_dc,ududdq,ududdq_dc,udvp12,udvp12_dc,uedodf_dc,uedods_dc,uedodt_dc,uelrevaf,uelrevaf_dc,uelrevas,uelrevas_dc,uelrevat,uelrevat_dc,uelrevrf,uelrevrf_dc,uelrevrs,uelrevrs_dc,uelrevrt,uelrevrt_dc,uepsfi12,uepsfi12_dc,uepsfx12,uepsfx12_dc,uepspi12,uepspi12_dc,uepspx12,uepspx12_dc,ueroeaf,ueroeaf_dc,ueroeas,ueroeas_dc,ueroeat,ueroeat_dc,ueroerqf,ueroerqf_dc,ueroerqs,ueroerqs_dc,ueroerqt,ueroerqt_dc,uesub12,uesub12_dc,ugdodf_dc,ugdods_dc,ugdodt_dc,ugi12,ugi12_dc,ugrevaf,ugrevaf_dc,ugrevas,ugrevas_dc,ugrevat,ugrevat_dc,ugrevrf,ugrevrf_dc,ugrevrs,ugrevrs_dc,ugrevrt,ugrevrt_dc,ugroeaf,ugroeaf_dc,ugroeas,ugroeas_dc,ugroeat,ugroeat_dc,ugroerqf,ugroerqf_dc,ugroerqs,ugroerqs_dc,ugroerqt,ugroerqt_dc,uibcom12,uibcom12_dc,uitcbq,uitcbq_dc,uitci12,uitci12_dc,uitciq,uitciq_dc,uivatq,uivatq_dc,umii12,umii12_dc,uniami12,uniami12_dc,unopinc12,unopinc12_dc,unopinom12,unopinom12_dc,unopinomq,unopinomq_dc,unopit12,unopit12_dc,unopitn12,unopitn12_dc,unopitnq,unopitnq_dc,unopitq,unopitq_dc,unordc12,unordc12_dc,unordcq,unordcq_dc,unpq,unpq_dc,uopeom12,uopeom12_dc,uopeomq,uopeomq_dc,uopeps12,uopeps12_dc,uopexpt12,uopexpt12_dc,uopexptq,uopexptq_dc,uopext12,uopext12_dc,uopextq,uopextq_dc,uopi12,uopi12_dc,uopitt12,uopitt12_dc,uopittq,uopittq_dc,uoprdc12,uoprdc12_dc,uoprdcq,uoprdcq_dc,uopre12,uopre12_dc,uopreq,uopreq_dc,uoprgwci12,uoprgwci12_dc,uoprgwciq,uoprgwciq_dc,uoproi12,uoproi12_dc,uoproiq,uoproiq_dc,updvp12,updvp12_dc,uptq,uptq_dc,usale12,usale12_dc,usaleetq,usaleetq_dc,usalegwtq,usalegwtq_dc,uspi12,uspi12_dc,uspinoq,uspinoq_dc,ustatejurf,ustatejurf_dc,ustatejurs,ustatejurs_dc,ustatejurt,ustatejurt_dc,usubdvp12,usubdvp12_dc,utme12,utme12_dc,utstkcq,utstkcq_dc,utstkpq,utstkpq_dc,utxdi12,utxdi12_dc,utxdiq,utxdiq_dc,utxfed12,utxfed12_dc,utxfedq,utxfedq_dc,utxs12,utxs12_dc,utxsq,utxsq_dc,utxto12,utxto12_dc,utxtoq,utxtoq_dc,uxido12,uxido12_dc,uxint12,uxint12_dc,datadate,uedodf,uedods,uedodt,ugdodf,ugdods,ugdodt,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fic,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate,conm,tic,cusip
001230,INDL,C,D,12,STD,405.0000,,,,7748000.0000,,103800.0000,,165.0000,,8.1700,,86.5000,,14.2100,,1100.8000,,16.4200,,6709.0000,,,,6703000.0000,,420.1000,,15.4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20110930,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,290.0000,,,,7298000.0000,,98500.0000,,165.0000,,12.7500,,84.7000,,13.1100,,956.8000,,15.4700,,6083.0000,,,,6183000.0000,,285.6000,,14.3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20111231,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,321.0000,,,,7344000.0000,,99400.0000,,167.0000,,13.1700,,84.9000,,12.9400,,950.4000,,15.2500,,5995.0000,,,,6232000.0000,,318.8000,,14.1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120331,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,406.0000,,,,7939000.0000,,106400.0000,,170.0000,,13.8200,,86.5000,,13.2300,,1050.3000,,15.2900,,6565.0000,,,,6869000.0000,,431.8000,,15.2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120630,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,305.0000,,,,8274000.0000,,110300.0000,,170.0000,,12.1200,,86.9000,,13.3300,,1102.7000,,15.3500,,6950.0000,,,,7186000.0000,,336.6000,,15.3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120930,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,343.0000,,,,7871000.0000,,105900.0000,,172.0000,,8.7200,,85.4000,,12.4600,,980.8000,,14.5900,,6386.0000,,,,6720000.0000,,371.8000,,14.3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20121231,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,359.0000,,,,7983000.0000,,106000.0000,,175.0000,,13.3900,,85.1000,,12.2400,,978.0000,,14.3800,,6346.0000,,,,6796000.0000,,381.0000,,14.1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130331,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,329.0000,,,,8547000.0000,,113000.0000,,176.0000,,12.6600,,86.4000,,12.7300,,1088.0000,,14.7300,,6980.0000,,,,7385000.0000,,372.0000,,14.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130630,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,307.0000,,,,8867000.0000,,118000.0000,,176.0000,,12.2600,,86.5000,,13.1700,,1167.0000,,15.2300,,7394.0000,,,,7671000.0000,,362.0000,,15.3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130930,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,321.0000,,,,8275000.0000,,110000.0000,,182.0000,,8.8100,,84.4000,,12.4900,,1034.0000,,14.8000,,6694.0000,,,,6981000.0000,,352.0000,,14.6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131231,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,325.0000,,,,8352000.0000,,110000.0000,,184.0000,,12.9400,,84.7000,,12.4500,,1040.0000,,14.7000,,6649.0000,,,,7078000.0000,,358.0000,,14.6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140331,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
001230,INDL,C,D,12,STD,309.0000,,,,8989000.0000,,117000.0000,,185.0000,,12.3700,,86.3000,,13.0600,,1174.0000,,15.1400,,7353.0000,,,,7754000.0000,,360.0000,,15.2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140630,,,,,,,19300 International Boulevard,,,,98188,"Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon.",0000766421,Seattle,Alaska Air Group Inc.,,,91-1292054,,USA,12,2030,203020,20,20302010,D,DE,USA,481111,206-392-5040,,,01,4512,605,600,B+,WA,0,www.alaskaair.com,,,ALASKA AIR GROUP INC,ALK,011659109
